dataset,term,method,report_label,inference_seconds,query_retrieval_seconds,datastore_preprocessing_seconds,timing_policy,fallback_count,alternative,alternative_weight,grid_rows,fallback_rate,MSE_mean,MSE_variance,MSE_std,MSE_dispersion_ddof,MSE_finite_values,MSE_evaluation_values,MSE_total_values,MAE_mean,MAE_variance,MAE_std,MAE_dispersion_ddof,MAE_finite_values,MAE_evaluation_values,MAE_total_values,RMSE_mean,RMSE_variance,RMSE_std,RMSE_dispersion_ddof,RMSE_finite_values,RMSE_evaluation_values,RMSE_total_values,MAPE_mean,MAPE_variance,MAPE_std,MAPE_dispersion_ddof,MAPE_finite_values,MAPE_evaluation_values,MAPE_total_values,sMAPE_mean,sMAPE_variance,sMAPE_std,sMAPE_dispersion_ddof,sMAPE_finite_values,sMAPE_evaluation_values,sMAPE_total_values,MASE_mean,MASE_variance,MASE_std,MASE_dispersion_ddof,MASE_finite_values,MASE_evaluation_values,MASE_total_values,ND_mean,ND_variance,ND_std,ND_dispersion_ddof,ND_finite_values,ND_evaluation_values,ND_total_values,CRPS_mean,CRPS_variance,CRPS_std,CRPS_dispersion_ddof,CRPS_finite_values,CRPS_evaluation_values,CRPS_total_values,seasonal_MASE_mean,seasonal_MASE_variance,scaled_MASE_mean,scaled_MASE_std,scaled_MASE_variance,MASE_variance_ratio_to_seasonal
current_velocity/H,short,top1-horizon-mix,top1-horizon-mix,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,top1_horizon,0.13502454991816695,3528.0,0.0,6.69971226402934,568.746275772924,23.848401954280376,0.0,3528.0,3528.0,3528.0,0.8304601511004213,3.6609692983912736,1.913365960393169,0.0,3528.0,3528.0,3528.0,1.029203062682024,5.640453319795282,2.3749638565239857,0.0,3528.0,3528.0,3528.0,2397425663922.032,1.575279394969072e+27,39689789555615.836,0.0,3528.0,3528.0,3528.0,0.471505646108689,0.29337420252213636,0.5416402888653469,0.0,3528.0,3528.0,3528.0,0.8131392579295083,0.23198573803633782,0.48164897802895607,0.0,3528.0,3528.0,3528.0,0.36330452944314817,0.1979202317660256,0.4448822673090327,0.0,3528.0,3528.0,3528.0,0.36330452944314817,0.1979202317660256,0.4448822673090327,0.0,3528.0,3528.0,3528.0,1.0337543563683367,0.3826492950103123,0.7865884703849111,0.46592207816277376,0.2170833829195179,0.6062620291253532
current_velocity/H,medium,vanilla_univariate,vanilla_univariate,9.06284237280488,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,504.0,0.0,10.843195851717557,936.9397806912432,30.609472074690267,0.0,504.0,504.0,504.0,1.1584756874850433,5.543441461426293,2.3544514141146116,0.0,504.0,504.0,504.0,1.4552588700123035,8.72541747296807,2.953881763538966,0.0,504.0,504.0,504.0,2082794964917.6562,2.857489902316546e+26,16904111636866.771,0.0,504.0,504.0,504.0,0.642466923065909,0.41741644874085265,0.6460777420255651,0.0,504.0,504.0,504.0,1.4834480338430602,1.0026613905932351,1.0013298110978397,0.0,504.0,504.0,504.0,0.48450141508272176,0.23412420107758167,0.4838638249317484,0.0,504.0,504.0,504.0,0.48450141508272176,0.23412420107758167,0.4838638249317484,0.0,504.0,504.0,504.0,1.8436548434542293,1.2185305146164476,0.8046235113421264,0.5431221655468716,0.2949816867083234,0.8228447121891234
current_velocity/H,medium,top1-horizon-mix,top1-horizon-mix,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,top1_horizon,0.3300395256916996,504.0,0.0,11.687316284698605,1113.7227754199394,33.3724853048127,0.0,504.0,504.0,504.0,1.1845921779041335,6.272730630068879,2.5045420000608654,0.0,504.0,504.0,504.0,1.4742420954732356,9.513926528633291,3.0844653553952086,0.0,504.0,504.0,504.0,3667259336881.692,1.1571092710177131e+27,34016308897611.35,0.0,504.0,504.0,504.0,0.6243068967146389,0.3926569269060472,0.6266234330968219,0.0,504.0,504.0,504.0,1.4353149464001893,1.0428872125469433,1.0212184940290414,0.0,504.0,504.0,504.0,0.5034264106445558,0.29473931094948613,0.5428989877955992,0.0,504.0,504.0,504.0,0.5034264106445558,0.29473931094948613,0.5428989877955992,0.0,504.0,504.0,504.0,1.8436548434542293,1.2185305146164476,0.7785160826041692,0.5539098045682509,0.30681607159683794,0.8558564599223099
current_velocity/H,long,vanilla_univariate,vanilla_univariate,10.952220752835274,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,252.0,0.0,11.803825071102548,889.9086215297228,29.831336234398265,0.0,252.0,252.0,252.0,1.2343972653261182,5.799913882730625,2.408301036567195,0.0,252.0,252.0,252.0,1.5632188814730559,9.360171799708679,3.0594397852725717,0.0,252.0,252.0,252.0,2119241958802.574,1.1555922135104529e+26,10749847503618.146,0.0,252.0,252.0,252.0,0.6645993911194092,0.4354935772688665,0.6599193717939082,0.0,252.0,252.0,252.0,1.626693758423061,1.681650978830766,1.2967848621998816,0.0,252.0,252.0,252.0,0.48791361066670846,0.224541613088145,0.47385822045010995,0.0,252.0,252.0,252.0,0.48791361066670846,0.224541613088145,0.47385822045010995,0.0,252.0,252.0,252.0,1.97807318941371,1.9703509296939952,0.8223627756186332,0.655579818350524,0.429784898228506,0.8534779025845586
current_velocity/H,long,top1-horizon-mix,top1-horizon-mix,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,top1_horizon,0.3858267716535433,252.0,0.0,15.599013379081397,1809.7210437603558,42.54081620938126,0.0,252.0,252.0,252.0,1.3702423025796406,8.097754271758642,2.845655332565531,0.0,252.0,252.0,252.0,1.7172963116545839,12.649906757058957,3.5566707406026437,0.0,252.0,252.0,252.0,2690635360072.829,2.0559903632998776e+26,14338725059432.158,0.0,252.0,252.0,252.0,0.6344030878448376,0.38777343946166076,0.6227145730281738,0.0,252.0,252.0,252.0,1.5757932061609548,3.0349418188156743,1.7421084406016965,0.0,252.0,252.0,252.0,0.5014036428337699,0.26178025636584157,0.5116446582989425,0.0,252.0,252.0,252.0,0.5014036428337699,0.26178025636584157,0.5116446582989425,0.0,252.0,252.0,252.0,1.97807318941371,1.9703509296939952,0.7966303848585153,0.8807097987704124,0.7756497496502203,1.54030521826232
CPHL/15T,short,vanilla_univariate,vanilla_univariate,0.26652621291577816,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,240.0,0.0,0.0651825012460975,0.046962879973174845,0.21670920601851423,0.0,240.0,240.0,240.0,0.13870965207202568,0.029362409974071302,0.17135463219321298,0.0,240.0,240.0,240.0,0.16241370549559644,0.03880428951328715,0.19698804408716572,0.0,240.0,240.0,240.0,0.1952289023660723,0.05387294546434524,0.23210546194423182,0.0,240.0,240.0,240.0,0.18010539700734138,0.02382737526632385,0.15436118445491356,0.0,240.0,240.0,240.0,0.6561104828324199,0.4962217310472178,0.704430075342626,0.0,240.0,240.0,240.0,0.18714228160742782,0.035206280049300445,0.18763336603413702,0.0,240.0,240.0,240.0,0.18714228160742782,0.035206280049300445,0.18763336603413702,0.0,240.0,240.0,240.0,1.3686982871636935,1.2103073573379792,0.4793682354874975,0.5146715546801716,0.2648868091969048,0.4099964591958169
CPHL/15T,short,top1-horizon-mix,top1-horizon-mix,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,top1_horizon,0.0,240.0,0.0,0.0651825012460975,0.046962879973174845,0.21670920601851423,0.0,240.0,240.0,240.0,0.13870965207202568,0.029362409974071302,0.17135463219321298,0.0,240.0,240.0,240.0,0.16241370549559644,0.03880428951328715,0.19698804408716572,0.0,240.0,240.0,240.0,0.1952289023660723,0.05387294546434524,0.23210546194423182,0.0,240.0,240.0,240.0,0.18010539700734138,0.02382737526632385,0.15436118445491356,0.0,240.0,240.0,240.0,0.6561104828324199,0.4962217310472178,0.704430075342626,0.0,240.0,240.0,240.0,0.18714228160742782,0.035206280049300445,0.18763336603413702,0.0,240.0,240.0,240.0,0.18714228160742782,0.035206280049300445,0.18763336603413702,0.0,240.0,240.0,240.0,1.3686982871636935,1.2103073573379792,0.4793682354874975,0.5146715546801716,0.2648868091969048,0.4099964591958169
CPHL/15T,medium,vanilla_univariate,vanilla_univariate,0.27684768848121166,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,30.0,0.0,0.12374215644079609,0.05243777312357549,0.228992954309899,0.0,30.0,30.0,30.0,0.21652415003387895,0.02686790712794444,0.16391432862304758,0.0,30.0,30.0,30.0,0.2740136464179637,0.04865867801752726,0.2205871211506403,0.0,30.0,30.0,30.0,0.3424364803547388,0.07316172779338964,0.27048424684885003,0.0,30.0,30.0,30.0,0.2924205023551521,0.021263814633471535,0.1458211734744702,0.0,30.0,30.0,30.0,1.063731269260882,0.46669783975210055,0.6831528670452175,0.0,30.0,30.0,30.0,0.29154221254026724,0.02426281679720634,0.15576526184360343,0.0,30.0,30.0,30.0,0.29154221254026724,0.02426281679720634,0.15576526184360343,0.0,30.0,30.0,30.0,1.37281934883039,0.6233469173388662,0.774851600224863,0.4976276504459584,0.24763327848836494,0.7486967959101858
CPHL/15T,medium,top1-horizon-mix,top1-horizon-mix,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,top1_horizon,0.125,30.0,0.0,0.12217229131675447,0.043900547342558854,0.2095245745552508,0.0,30.0,30.0,30.0,0.21811437432528935,0.02642058205306768,0.16254409264278932,0.0,30.0,30.0,30.0,0.2749814148538659,0.04655751280172059,0.21577189993537293,0.0,30.0,30.0,30.0,0.350426441111629,0.07803917950044754,0.27935493462698585,0.0,30.0,30.0,30.0,0.29121398997868614,0.022089041510638827,0.14862382551474992,0.0,30.0,30.0,30.0,1.0620087339943884,0.44444250733166707,0.6666652138305006,0.0,30.0,30.0,30.0,0.2956108976520254,0.028405130722578605,0.1685382173946865,0.0,30.0,30.0,30.0,0.2956108976520254,0.028405130722578605,0.1685382173946865,0.0,30.0,30.0,30.0,1.37281934883039,0.6233469173388662,0.7735968573717985,0.48561758282215634,0.23582443674603387,0.7129938321168557
CPHL/15T,long,vanilla_univariate,vanilla_univariate,0.39136295579373837,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,10.0,0.0,0.1346447031319494,0.020961337527612447,0.14478030780327983,0.0,10.0,10.0,10.0,0.2400734503410412,0.016042245129177186,0.12665798486150484,0.0,10.0,10.0,10.0,0.31640828972035695,0.03453049732818804,0.18582383412304257,0.0,10.0,10.0,10.0,0.3809492650564644,0.03521770538211773,0.18766380946287362,0.0,10.0,10.0,10.0,0.3273499568641765,0.012892339217630725,0.1135444371936852,0.0,10.0,10.0,10.0,1.202757658522571,0.23706053555269965,0.48688862746289285,0.0,10.0,10.0,10.0,0.3301056633935952,0.014000862012244781,0.11832523827250373,0.0,10.0,10.0,10.0,0.3301056633935952,0.014000862012244781,0.11832523827250373,0.0,10.0,10.0,10.0,1.556704626979664,0.9348312901421038,0.7726306183441974,0.31276879314450273,0.09782431796506874,0.25358643645385903
CPHL/15T,long,top1-horizon-mix,top1-horizon-mix,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,top1_horizon,0.4166666666666667,10.0,0.0,0.1646657721944264,0.027363770356296484,0.16541998173224565,0.0,10.0,10.0,10.0,0.2798227308080862,0.023061479369091878,0.15186006508984473,0.0,10.0,10.0,10.0,0.35318837024687355,0.0399237473167838,0.1998092773541404,0.0,10.0,10.0,10.0,0.4894635368133714,0.06810509577058463,0.2609695303490134,0.0,10.0,10.0,10.0,0.3674108833252735,0.021018685355920264,0.14497822373004943,0.0,10.0,10.0,10.0,1.3849802527882684,0.37605291312830924,0.6132315330511872,0.0,10.0,10.0,10.0,0.3925460351901566,0.029842548370710396,0.17274995910480093,0.0,10.0,10.0,10.0,0.3925460351901566,0.029842548370710396,0.17274995910480093,0.0,10.0,10.0,10.0,1.556704626979664,0.9348312901421038,0.8896872462410693,0.3939292801107593,0.15518027772858106,0.40226821362723686
CPHL/30T,short,vanilla_univariate,vanilla_univariate,0.2677109371870756,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,240.0,0.0,0.6438649783230003,0.8603642211141345,0.9275582036261306,0.0,240.0,240.0,240.0,0.46575399134229145,0.2367825289194587,0.48660305066805604,0.0,240.0,240.0,240.0,0.5678855038784657,0.32137103280770146,0.5668959629488478,0.0,240.0,240.0,240.0,0.3935799343094089,0.8983899592146536,0.9478343522022472,0.0,240.0,240.0,240.0,0.29989938805073313,0.036536030261034386,0.19114400398922898,0.0,240.0,240.0,240.0,1.4040590012176901,0.9818205742719884,0.9908685958652582,0.0,240.0,240.0,240.0,0.2962398617130301,0.05053038268572119,0.22478964096621798,0.0,240.0,240.0,240.0,0.2962398617130301,0.05053038268572119,0.22478964096621798,0.0,240.0,240.0,240.0,1.9158052500490743,2.00872837438365,0.7328819049753228,0.5172073705507784,0.2675034641520502,0.4887771720620247
CPHL/30T,short,top1-horizon-mix,top1-horizon-mix,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,7.0,top1_horizon,0.11515151515151516,240.0,0.029166666666666667,0.6464083059308795,0.8886392598144013,0.9426766464776781,0.0,240.0,240.0,240.0,0.46519859839734845,0.23961871603925863,0.48950864756330775,0.0,240.0,240.0,240.0,0.5672670585574983,0.32461639020640315,0.5697511651645858,0.0,240.0,240.0,240.0,0.3957691298542509,0.9528041079304873,0.9761168515759203,0.0,240.0,240.0,240.0,0.29835161607154936,0.03927076982519395,0.19816853893893943,0.0,240.0,240.0,240.0,1.395813304927536,1.0005391329619735,1.0002695301577338,0.0,240.0,240.0,240.0,0.2955500469046341,0.053914413845302184,0.23219477566323965,0.0,240.0,240.0,240.0,0.2955500469046341,0.053914413845302184,0.23219477566323965,0.0,240.0,240.0,240.0,1.9158052500490743,2.00872837438365,0.7285778681793369,0.5221144112284437,0.27260345841242445,0.49809578324345366
CPHL/30T,medium,vanilla_univariate,vanilla_univariate,0.06725576147437096,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,60.0,0.0,0.7535944131766119,0.889724673215213,0.9432521790142936,0.0,60.0,60.0,60.0,0.519521413692265,0.24692745168026003,0.49691795266448163,0.0,60.0,60.0,60.0,0.6372316733740699,0.3475302076254945,0.5895169273443253,0.0,60.0,60.0,60.0,0.4635155018241532,0.5120345286193255,0.7155658799994068,0.0,60.0,60.0,60.0,0.34317755401077066,0.03506659071833744,0.18726075594832314,0.0,60.0,60.0,60.0,1.5695327977810325,0.8726574849807649,0.934161380587297,0.0,60.0,60.0,60.0,0.33596152841655086,0.0502528821400356,0.22417154623197744,0.0,60.0,60.0,60.0,0.33596152841655086,0.0502528821400356,0.22417154623197744,0.0,60.0,60.0,60.0,1.893340926882399,1.4876388063522994,0.8289752656250063,0.4933931165400306,0.2434367674490842,0.5866057548744155
CPHL/30T,medium,top1-horizon-mix,top1-horizon-mix,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,1.0,top1_horizon,0.2542372881355932,60.0,0.016666666666666666,0.8162122979471973,1.1959419671612233,1.0935913163340423,0.0,60.0,60.0,60.0,0.5350007115193177,0.27852698185594654,0.5277565554836307,0.0,60.0,60.0,60.0,0.6534939954066464,0.3891578959146554,0.6238252126314352,0.0,60.0,60.0,60.0,0.4937383438077491,0.6566300136886817,0.8103271028965289,0.0,60.0,60.0,60.0,0.3495595589865647,0.045967151369045736,0.2143995134533792,0.0,60.0,60.0,60.0,1.600681626753595,1.0383022429370488,1.0189711688448544,0.0,60.0,60.0,60.0,0.3454832165210266,0.070065883138838,0.2646996092532779,0.0,60.0,60.0,60.0,0.3454832165210266,0.070065883138838,0.2646996092532779,0.0,60.0,60.0,60.0,1.893340926882399,1.4876388063522994,0.8454270459305494,0.538186839135573,0.2896450738187391,0.6979531849420982
CPHL/30T,long,vanilla_univariate,vanilla_univariate,0.3612614870071411,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,20.0,0.0,1.0076305766385318,1.6508293850130553,1.2848460549859875,0.0,20.0,20.0,20.0,0.6105878406128887,0.3160355244195253,0.5621703695673806,0.0,20.0,20.0,20.0,0.7452930415838225,0.45216885880526647,0.6724350219948887,0.0,20.0,20.0,20.0,0.5646402561976246,0.36018794575503754,0.6001566010259635,0.0,20.0,20.0,20.0,0.4302223987387016,0.044200119471766844,0.21023824455071644,0.0,20.0,20.0,20.0,1.915943445285441,1.0665130207252753,1.0327211727883163,0.0,20.0,20.0,20.0,0.3980111013309308,0.03628567194433579,0.1904879837268897,0.0,20.0,20.0,20.0,0.3980111013309308,0.03628567194433579,0.1904879837268897,0.0,20.0,20.0,20.0,2.2236567264315648,1.6073134698343936,0.8616183525593315,0.4644247291017737,0.21569032900125584,0.6635376612846786
CPHL/30T,long,top1-horizon-mix,top1-horizon-mix,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,top1_horizon,0.4444444444444444,20.0,0.0,1.4848333273099896,5.0559029391499095,2.248533508567286,0.0,20.0,20.0,20.0,0.7191402055941889,0.5541260716877376,0.7443964479279422,0.0,20.0,20.0,20.0,0.8572362067588802,0.749979413131636,0.8660135178688817,0.0,20.0,20.0,20.0,0.7033171319522417,0.8137614763670911,0.9020872886628495,0.0,20.0,20.0,20.0,0.4996772509652863,0.14133459420365976,0.37594493506850146,0.0,20.0,20.0,20.0,2.137831323994137,2.1181539197464425,1.455387893225185,0.0,20.0,20.0,20.0,0.45019319786703554,0.08432792673335428,0.29039271122628796,0.0,20.0,20.0,20.0,0.45019319786703554,0.08432792673335428,0.29039271122628796,0.0,20.0,20.0,20.0,2.2236567264315648,1.6073134698343936,0.9614034839922632,0.6545020532736332,0.42837293773940194,1.3178225402196637
CPHL/H,short,vanilla_univariate,vanilla_univariate,0.13124042190611362,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,112.0,0.0,0.38978121530732507,0.5073853883996822,0.7123098963229995,0.0,112.0,112.0,112.0,0.3530781662225219,0.1510074793068819,0.3885968081532347,0.0,112.0,112.0,112.0,0.42886160065544704,0.20585894279057287,0.4537168090236165,0.0,112.0,112.0,112.0,0.34003440561544285,0.09271193270790137,0.3044863423996245,0.0,112.0,112.0,112.0,0.3041604595672189,0.035025858819802906,0.18715196718122656,0.0,112.0,112.0,112.0,1.3161022720607864,0.7504561174375722,0.8662887032840566,0.0,112.0,112.0,112.0,0.29899145817895306,0.04632208231627261,0.21522565441013908,0.0,112.0,112.0,112.0,0.29899145817895306,0.04632208231627261,0.21522565441013908,0.0,112.0,112.0,112.0,1.5555461077967614,0.9459225828742138,0.8460708849864197,0.5569032630675586,0.3101412444152943,0.7933589186096911
CPHL/H,short,top1-horizon-mix,top1-horizon-mix,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,top1_horizon,0.14035087719298245,112.0,0.0,0.38677132509127166,0.517508301380394,0.7193804983319982,0.0,112.0,112.0,112.0,0.35299055096005155,0.1512415734675627,0.3888978959412904,0.0,112.0,112.0,112.0,0.4269548670385092,0.2044808666034006,0.4521956065724219,0.0,112.0,112.0,112.0,0.34649453484561965,0.10046651114901796,0.31696452664141767,0.0,112.0,112.0,112.0,0.30280335875369835,0.03411244251318213,0.1846955400468082,0.0,112.0,112.0,112.0,1.3121783777133424,0.7225142437722738,0.8500083786482777,0.0,112.0,112.0,112.0,0.3008904539889012,0.05025046644003365,0.22416615810606572,0.0,112.0,112.0,112.0,0.3008904539889012,0.05025046644003365,0.22416615810606572,0.0,112.0,112.0,112.0,1.5555461077967614,0.9459225828742138,0.843548366156681,0.5464372765216259,0.2985936971723718,0.7638196368849688
CPHL/H,medium,vanilla_univariate,vanilla_univariate,0.30102554336190224,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,16.0,0.0,0.5275454841940335,0.4406058108729003,0.6637814481234771,0.0,16.0,16.0,16.0,0.45781332847093753,0.13350167159715715,0.36537880562117603,0.0,16.0,16.0,16.0,0.5685782808079569,0.2042642227875015,0.4519559965168086,0.0,16.0,16.0,16.0,0.48826186910679126,0.10612083188848176,0.3257619251669565,0.0,16.0,16.0,16.0,0.43682129912566103,0.03035362383256752,0.17422291420065136,0.0,16.0,16.0,16.0,1.9464693816144993,0.7694014199957573,0.8771552998162625,0.0,16.0,16.0,16.0,0.4287559471241573,0.049419738752815426,0.2223055076978873,0.0,16.0,16.0,16.0,0.4287559471241573,0.049419738752815426,0.2223055076978873,0.0,16.0,16.0,16.0,2.2276216946589162,0.6049068284587019,0.8737881240254909,0.393763133982482,0.15504940568370607,1.2719337653307474
CPHL/H,medium,top1-horizon-mix,top1-horizon-mix,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,top1_horizon,0.3333333333333333,16.0,0.0,0.5363139526757009,0.5164837703003379,0.7186680529287064,0.0,16.0,16.0,16.0,0.4637068779908272,0.15135970774122437,0.3890497496994753,0.0,16.0,16.0,16.0,0.5679697131298873,0.2137243576428545,0.4623033177934747,0.0,16.0,16.0,16.0,0.5138989885970461,0.11941513367421755,0.34556494856136316,0.0,16.0,16.0,16.0,0.43110558818262334,0.024554977472118347,0.15670027910670212,0.0,16.0,16.0,16.0,1.937144913384057,0.7297729711703796,0.854267505627119,0.0,16.0,16.0,16.0,0.4204889331398417,0.038808567621849435,0.19699890259046987,0.0,16.0,16.0,16.0,0.4204889331398417,0.038808567621849435,0.19699890259046987,0.0,16.0,16.0,16.0,2.2276216946589162,0.6049068284587019,0.8696022839195163,0.3834885912968812,0.14706349965486634,1.2064221080622213
CPHL/H,long,vanilla_univariate,vanilla_univariate,0.3709813766181469,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,8.0,0.0,0.5424804660588955,0.40400391115119966,0.6356130199667087,0.0,8.0,8.0,8.0,0.4768431089243713,0.12106635413997964,0.3479459069165488,0.0,8.0,8.0,8.0,0.6003659323034847,0.18204121338826312,0.4266628802559031,0.0,8.0,8.0,8.0,0.5200424688236307,0.05882278475818181,0.24253408988878616,0.0,8.0,8.0,8.0,0.4744034590644533,0.025610774560458224,0.16003366695935647,0.0,8.0,8.0,8.0,2.1537965293959545,0.703093886610356,0.838506938916045,0.0,8.0,8.0,8.0,0.44877944571092643,0.024834978451781484,0.1575911750441042,0.0,8.0,8.0,8.0,0.44877944571092643,0.024834978451781484,0.1575911750441042,0.0,8.0,8.0,8.0,2.524261882033793,1.3278778683794659,0.853238146455963,0.3321790599002594,0.11034292783622013,0.5294868627251146
CPHL/H,long,top1-horizon-mix,top1-horizon-mix,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,top1_horizon,0.3,8.0,0.0,0.5381288849091379,0.4362292542456715,0.6604765357267974,0.0,8.0,8.0,8.0,0.4732681069523549,0.13169867172358535,0.3629031161668157,0.0,8.0,8.0,8.0,0.5900864171772591,0.1899269051720437,0.4358060407704828,0.0,8.0,8.0,8.0,0.49852525987735996,0.04378883764538971,0.20925782576857122,0.0,8.0,8.0,8.0,0.46792145751246667,0.025913149947474907,0.16097561910884178,0.0,8.0,8.0,8.0,2.091471453133945,0.6835495060715198,0.826770528061759,0.0,8.0,8.0,8.0,0.43232724836543734,0.02104646358967232,0.14507399349873953,0.0,8.0,8.0,8.0,0.43232724836543734,0.02104646358967232,0.14507399349873953,0.0,8.0,8.0,8.0,2.524261882033793,1.3278778683794659,0.8285477303364618,0.32752961725018465,0.10727565017605242,0.5147683550940716
Coastal_T_S/15T,short,vanilla_univariate,vanilla_univariate,1.9619382992386818,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,1800.0,0.0,113.62182908698965,82597.74258371454,287.398229959258,0.0,1800.0,1800.0,1800.0,4.677803277395389,82.90467917077038,9.105200666145166,0.0,1800.0,1800.0,1800.0,4.868396987803387,89.92053985613657,9.482644138431883,0.0,1800.0,1800.0,1800.0,0.13438452700782927,0.05973452314560362,0.24440647116147235,0.0,1800.0,1800.0,1800.0,0.1200143172769888,0.04250902805593155,0.20617717637006175,0.0,1800.0,1800.0,1800.0,1.1376097260761215,1.2811971764137435,1.1318998084697,0.0,1800.0,1800.0,1800.0,0.11538371195158005,0.038894265511611965,0.19721629119221354,0.0,1800.0,1800.0,1800.0,0.11538371195158005,0.038894265511611965,0.19721629119221354,0.0,1800.0,1800.0,1800.0,1.447975868226236,1.6108624064484944,0.7856551694260543,0.7817117904432153,0.6110733233179372,0.7953486103375077
Coastal_T_S/15T,short,top1-horizon-mix,top1-horizon-mix,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,top1_horizon,0.1505316172355904,1800.0,0.0,116.65553810458742,86658.2343698965,294.37770698525475,0.0,1800.0,1800.0,1800.0,4.690180139011807,84.09224389992804,9.17018232642776,0.0,1800.0,1800.0,1800.0,4.935561359317169,92.29577217300267,9.607068864799642,0.0,1800.0,1800.0,1800.0,0.13755215085053776,0.06581089477117706,0.2565363420086461,0.0,1800.0,1800.0,1800.0,0.11980239382305294,0.04267814703214834,0.20658689946883935,0.0,1800.0,1800.0,1800.0,1.1455701340021551,1.2796911197593688,1.1312343345918072,0.0,1800.0,1800.0,1800.0,0.11577634015173582,0.0397605649340705,0.19940051387614452,0.0,1800.0,1800.0,1800.0,0.11577634015173582,0.0397605649340705,0.19940051387614452,0.0,1800.0,1800.0,1800.0,1.447975868226236,1.6108624064484944,0.7911527803329164,0.7812522013765079,0.6103550021556396,0.794413672227123
Coastal_T_S/15T,medium,vanilla_univariate,vanilla_univariate,2.1465637627989054,0.0,0.0,measured_candidate_query_loop_precomputed_vanilla_fallback_separate_retrieval,0.0,,,225.0,0.0,111.39773612856575,75961.17320512913,275.61054625164314,0.0,225.0,225.0,225.0,4.723600189906579,82.86714430023505,9.103139255236902,0.0,225.0,225.0,225.0,4.87610376553068,87.62134819634326,9.360627553553408,0.0,225.0,225.0,225.0,0.13850173986784936,0.0617131759860355,0.24842136781290675,0.0,225.0,225.0,225.0,0.12151690458226645,0.042700259022009496,0.20664040994444793,0.0,225.0,225.0,225.0,1.2546876261055881,1.1366913665040288,1.0661572897579554,0.0,225.0,225.0,225.0,0.11530286637459168,0.037094233714856574,0.19259863373050332,0.0,225.0,225.0,225.0,0.11530286637459168,0.037094233714856574,0.19259863373050332,0.0,225.0,225.0,225.0,1.4516859811322,1.2834579947320974,0.8642968537362544,0.734426937791627,0.5393829269539864,0.8856475016475285
Coastal_T_S/15T,medium,top1-horizon-mix,top1-horizon-mix,,,,assembled_from_candidate_artifacts_no_independent_selected_method_latency,0.0,top1_horizon,0.1145374449339207,225.0,0.0,114.00418136292745,80033.10590552982,282.9012299470079,0.0,225.0,225.0,225.0,4.723296504108994,83.19949682821584,9.121375818823378,0.0,225.0,225.0,225.0,4.928296553656147,89.71607444214841,9.471856969050389,0.0,225.0,225.0,225.0,0.13848841693153444,0.0626243725688582,0.2502486215124035,0.0,225.0,225.0,225.0,0.12124249059728658,0.04257222580117883,0.20633038021866493,0.0,225.0,225.0,225.0,1.2611290898384544,1.1368484443754292,1.0662309526436706,0.0,225.0,225.0,225.0,0.11521255889914397,0.03708927777263016,0.19258576731583815,0.0,225.0,225.0,225.0,0.11521255889914397,0.03708927777263016,0.19258576731583815,0.0,225.0,225.0,225.0,1.4516859811322,1.2834579947320974,0.8687340831485288,0.734477680780588,0.5394574635648312,0.885769888100412
